,id,text,created_at
28,1235574382312845313,Let new adventures begin! A new chapter ......your life’s just begun dears!😍👍😎 Explore.....challenge.....succeed.....our heartfelt wishes for you dear students! #KG2 #grade1 #excitement @AmbassadorKGdxb @KHDA https://t.co/nnPC6G6KzF,2020-03-05 14:34:23
29,1235566909048999936,Year 7 students with their #WorldBookDay books - thank you to @BrownsBFS for making this possible #lovereading #worldbookday2020 #books #excitement https://t.co/B5FWS9m0gR,2020-03-05 14:04:41
30,1235561327759724544,"We’ve got a new calendar 🗓2️⃣0️⃣2️⃣0️⃣
#Racing #MotoGP #Reschedulded #ThaiGP #Corona #BetterLate #Excitement @MotoGP https://t.co/h9TP1MLlMz",2020-03-05 13:42:30
31,1235535782145929217,"Throwback to this great @UCC_Official Team Building.
Teamwork. Creativity. Communication. Direction. Trust
#TBT #ExtremeAdventure #Fun #excitement https://t.co/ObbCcsEFoy",2020-03-05 12:01:00
32,1235522947281866753,"Quad Bikes in Busika!
#QuadBikes #ExtremeAdventure #Fun #Holiday #excitement
#thrill https://t.co/eQsfQYhfFa",2020-03-05 11:10:00
33,1235516286874066944,".
-
Ghost live in Mexico 2020 🇲🇽
What an extraordinary experience seeing Ghost live for the first time and what about Papa IV being revealed 😄🤘
-
#ghost #mexico #palaciodelosdeportes #2020  #concert #epic #memorable #inspiration #gratitude #happybirthday #excitement #ritual https://t.co/gWm76tNpRh",2020-03-05 10:43:32
34,1235515038888349697,"Only one day to go!!! 
#EBCF2020 #excitement #bestweekendoftheyear #EnnisTown #TheBannerCounty https://t.co/2i8BqhCKJs",2020-03-05 10:38:34
35,1235508076167475200,"#psylifecoach &amp; #Karma said...
If you break someone’s #heart 💔 and they still talk to you with the same #excitement and #respect, #believe #me , they #really #love #you      #staystrong #staypositive💯 #lifegoeson… https://t.co/laCBjYfuaf",2020-03-05 10:10:54
36,1235499094061260805,Mystery teachers have taken over! #WorldBookDay #Reading #LoveBooks #Inspired #Excitement #WeAreStar #LoveReading #SharingStories #ReadingForPleasure #HappyMemories #AwesomeTeachers https://t.co/yg4MwNQ0vn,2020-03-05 09:35:13
37,1235497557821800448,"I know some of you value the “#excitement” of going to vote in person above all else, but you can still do so, by dropping off your already completed ballot during #ElectionDay. It will be faster than queueing and filling it in on the spot and you can also claim voting in person!",2020-03-05 09:29:06
38,1235494289997582336,I'm at #bemoredigital2020 today getting my digi geek ooon. #excitement,2020-03-05 09:16:07
39,1235493421239791619,"Get ready for all the Excitement, Thrill, and Adventure Simcha Island is about to bring to you.
Opening on 15th March 2020

#SimchaIsland #Simcha #Happiness #Fun #Adventure #Indore #thrill #excitement #amusementpark #trampolinepark #Adventurepark https://t.co/NHsfoUIIi9",2020-03-05 09:12:40
40,1235488133963231233,Let the #excitement roll on in 😊,2020-03-05 08:51:40
41,1235486703688785920,Absolutely fantastic effort from the English Department today who have all dressed up for #WorldBookDay 📚 #excitement #WorldBookDay2020 #books #reading https://t.co/1IeAojwbsl,2020-03-05 08:45:59
42,1235466347053711360,Congrats beautiful @AmplifyDot @bbc1x best show ever! Blessings from #Jordan #excitement 😂,2020-03-05 07:25:05
43,1235461543120302082,I actually can't resist using different fragrant body washes and lotions. The strawberry shortcake arriving today! #excitement https://t.co/BXyGRjFPmt,2020-03-05 07:06:00
44,1235459331157413889,@ailsby @Creeks2013 Have many on teams already 🙂 #PlayRYFFL #FirstTimers #Excitement,2020-03-05 06:57:12
45,1235458642674978816,Behind the scene. Any guesses ( kis video ka shoot ho raha hai)...    #WowCorner #Ruchi #Excitement #BTS #BehindTheScenes https://t.co/c31Ar1EQAG,2020-03-05 06:54:28
46,1235445701645086725,"Have you purchased your ticket yet?
#excitement #5678relaunch #swingingintothe20s #danceparty #5678tilllate #five6seven8tilllate https://t.co/9O1ppNLkSf",2020-03-05 06:03:03
47,1235444507782426624,"With high on #Josh and #excitement, New Joninees give their best to perform #extraordinarily. Many #Congratulation on being awarded as #Best New #Joinee of the month.#smartDataWorkCulture #Meritocracy #ScalingExpectations #smartDataMohali https://t.co/EQGjZV8ETE",2020-03-05 05:58:18
48,1235380429370335234,Just stare and be there... #destin #destinlife #Repost #homesick #excitement #anticipation #spring #lifeoutside https://t.co/sEfPNPxZI2,2020-03-05 01:43:41
49,1235366445355237376,"ANDDDDD. . . .I’M GOING TO BE AN 
🎀 #AUNTIE 🎀 AGAIN!!!!!! I. CANNOT. HANDLE. MY. #EXCITEMENT.!!!💗💗💗🙌🏽🙌🏽🙏🏽🙏🏽🎉🎉🎉 #Love y’all so much!!
•
•
•
•
•
#gimmeallthegirlstuff #bestkeptsecret #iminlove #babygirl #auntlife… https://t.co/CvJj85Qtnf",2020-03-05 00:48:07
50,1235360927488151552,@PEG_Games It's March.  #Deadlands #SavageWorlds When ya launching?  😃  #excitement #hype #rpg https://t.co/VqdxfPCL57,2020-03-05 00:26:11
51,1235343841408028672,When was the last time you felt like you truly lived? #passion #excitement,2020-03-04 23:18:18
52,1235285280917196800,"Colima tourism has surged in the past four years in large part to regular cruise ship landings and expanded air routes.This allows folks to arrive, discover, enjoy, stay! #VisitColima #excitement #affordable #vacation #travel #sun #fun #adventures #Mexico #tourism #NeverBeBored https://t.co/ct4u7Vut5y",2020-03-04 19:25:36
53,1235275355667255297,WGGS Big Band prepare for Sundays performance of Splanky in the Herts School Gala Concert 2020 ⁦@RoyalAlbertHall⁩ ⁦@hertsmusic⁩ 🎶 #musicaltalent #lfun #excitement https://t.co/4F8d2s0cqM,2020-03-04 18:46:09
54,1235271920448233472,Whooowee @JoeBiden vs. @realDonaldTrump. Gonna be a shit show. Anyone want to bet on who loses their shit first? I say Biden. #excitement #POTUS2020,2020-03-04 18:32:30
55,1235263981406781440,This week is full of #excitement as we prepare to announce some massive organizational news! 🎉 Eager to find out? Join us at the #KomeraSocial tomorrow to be the first to know or wait until Sunday for the big reveal! Visit https://t.co/z4sLs87JWT to #RSVP! https://t.co/MBkqOsOTFp,2020-03-04 18:00:57
56,1235253372124639232,Starting to feel the #Excitement,2020-03-04 17:18:48
57,1235248603683262467,"The winning poems in the ACES National Grammar Day Tweeted Poetry Contest have been handed over to @copyeditors, who will now read the winners. #ACESQuatrain #GrammarDay #Excitement",2020-03-04 16:59:51
58,1235221211384291329,"The March Funding Bulletin is now in your inbox! 

This month's edition includes loads of new funds, details for our upcoming webinars (one is tonight), the lastest funding news and even opportunities to meet the Sported Team! #funding #SportforDevelopment #excitement https://t.co/c5AVY3BFm6",2020-03-04 15:11:00
59,1235215803638673408,@DJTruthsayer @liz_kesson @EliteDangerous Wow!  The #Excitement is like winning the #PowerBall!  Many *Galactic* Kudos Jonny! https://t.co/ZXcoxgqEf5,2020-03-04 14:49:31
60,1235215683530772481,"Just 3 days to go until our re-launch party this Saturday!
#excitement #5678relaunch #swingingintothe20s https://t.co/kA7FZpSuCz",2020-03-04 14:49:02
61,1235190980489482243,"In this episode, I explain how to create rapid experiential abundance by following a formulae for creating excitement. 

#podcast #excitement #meditation

https://t.co/mdCslv4Zuj",2020-03-04 13:10:53
62,1235173899488415744,"#upcoming #yjhjk #excitement 
@vikram_the_Leo ig story 🙏🙏🙏 https://t.co/N9HZJjWBZq",2020-03-04 12:03:00
63,1235159826264723456,"Microscope work with Year 9 in biology this morning - what are the layers of cells in the leaf? Palisade, epidermis.... 🍃🔬 #excitement #biology https://t.co/xEOAqXNz59",2020-03-04 11:07:05
64,1235159022162137088,Yup. 👍 This crowd is ready so much #excitement in the air at #HollywoodStudios #wdw #MickeyAndMinniesRunawayRailway https://t.co/ydH274bTmF https://t.co/i3p4wd7YmE,2020-03-04 11:03:53
65,1235148515027947520,"One week to go until details of an exciting development for Generation Women are revealed...We can't wait to tell you all about it!

#generationwomen #excitement #anticipation #careercoaching https://t.co/tvFhC9TcTJ",2020-03-04 10:22:08
66,1235145660891979776,"House meetings conducted to Juniors by the grade 12 student leaders and house captains. #leadersoftomorrow #buildcommunitytogether 
#beconfident #excitement 
@MoEdumv https://t.co/okR0q9H5rT",2020-03-04 10:10:48
67,1235136771987394562,"Awesome #Burlesque #performances by our BE Star Troupe - driving the audience wild and taking the #event to a whole new level of #excitement and #entertainment!

Let our wide selection of dance genres spice up your event as well! Contact us @ 91263420 to find out more. https://t.co/FOOiXqeZK1",2020-03-04 09:35:28
68,1235119528268333057,"Record entries for this week's House Music Competition, 126 students competing, 2 fantastic days of music ahead.
#excitement",2020-03-04 08:26:57
69,1235113027877232641,"Final 6km run before #addo2020 #africaswildestultra 

#excitement #much 

And a few thank yous...

Thanks liveadventureco for this #wild #ultratrail and for asking me to document my journey 🤗

Thank you hubster… https://t.co/t33jBwpyOa",2020-03-04 08:01:07
70,1235084644154036224,Behind the @11am.   scene... WOW corner's upcoming video... Friday #Wowcorner7@gmail.com #Ruchi #Excitement #BTS #BehindTheScenes https://t.co/FYIGhGIeUJ,2020-03-04 06:08:20
71,1235082654342471680,ARE YOU READY!!! WE ARE SO EXCITED TO BE SHOWING OUR NEW COLLECTIONS AT THE TGA SHOW THIS YEAR IN new orleans! Travel Goods Association #areyouready #beautiful #excitement #luggageforlife #lookinggood #eyesontheworld #seetheworld #goexplore #travelmore #travelstories https://t.co/RiipOlmbd5,2020-03-04 06:00:26
72,1235081312043536385,"I’m not sure what states I wanna go to this year, but I know I’ll have fun! #roadtrip #traveling #nycc2019 #adventure #happiness #smiles #letsgo #cosplay #funfact #wheretonext #badass #nexttrip #excitement #bucketlist #family #friends",2020-03-04 05:55:06
73,1235044306521489408,"I had to look up from my writing pad, there is so much #excitement on the #Telly📺.
#JoeBiden sounding like he just won the #nomination tonight.
#Election2020 #SuperTuesday",2020-03-04 03:28:03
74,1235027853957160960,"Good Tuesday evening, Mr. Desk... #fun #excitement #fascination https://t.co/Ax8oPzeC9u",2020-03-04 02:22:40
75,1235025930071900160,@TrulyDivineP I'm smiling cause I know what you mean exactly. #excitement,2020-03-04 02:15:02
76,1235025736630562816,.@JoeBiden has nearly as many votes in Virginia as all the votes cast for all candidates in the 2016 primary. That's ridiculous turnout and #excitement!,2020-03-04 02:14:15
77,1235019509267935248,Congratulations to Tamires ⁦@MeridianCU⁩ Pendale on her exciting news🎉 #babynews #excitement #AugustBaby https://t.co/CYmaFcYZ06,2020-03-04 01:49:31
78,1234999533257379841,"Set a goal that makes you want to jump out of bed in the morning. 
-Unknown 

#DiamondVanguardAwards #Vanguard #Awards #Goals #Success #Life #Excitement #Leadership #Honor #Elite https://t.co/pzcGJ6a4R0",2020-03-04 00:30:08
79,1234931416242122755,"Add some #excitement to your #classroom. Our #lanterns are made from #paper materials, and #create a #fun #atmosphere for your #students. Check out our website to order yours today! 
https://t.co/QMpEVLpR0a https://t.co/aVYRVIo36b",2020-03-03 19:59:28
80,1234909490484535296,"When You Wonder If Your Uber 'Will Ever Get Here' . And 'The Gospel According To Trinity 5:7 -  CHANEL' Is Playing At The Background. #Indecisions
#Excitement
#Living
#JesusLives
#JesusReigns
#AllMyHeart https://t.co/sf5NN75Sfk",2020-03-03 18:32:20
81,1234909013789245440,"@MrNickPearmain and @MrsPearmain battle it out on a listener episode!
Things get heated, as always! And someone definitely puts their foot in it... more than once!

https://t.co/6GcA8t7pDG

#radiopodcast #mrandmrsalljokesaside #excitement #adventuresinmarriage #nicknatpaddywhack https://t.co/LtEpBUT23N",2020-03-03 18:30:27
82,1234907994405601281,Less than a week till Cheltenham festival. #excitement #betting,2020-03-03 18:26:24
83,1234900105297309696,"This will definitely bring a more interesting level of appeal for the rest of the season. 
#excitement
https://t.co/58rq4HIN29",2020-03-03 17:55:03
84,1234898500065693696,"JSVN Poster 🎞: ""I Can Do It"" Remember to stay positive. Do not send negative vibes into the universe, you deserve so much more than that. Manifest the life you want.
#sentiment #passion #fervor #remorse #pride #warmth #joy #sorrow #grief, #desire #empathy #rage #excitement",2020-03-03 17:48:40
85,1234847139152453632,If this is true - you won't like me. You'll LOVE me! BUT...Be careful. I was recently told my #passion and #excitement for the stars is probably more contagious than the #coronavirus. 🔭🌙📷😂😂😂 https://t.co/RehbbqxTqB,2020-03-03 14:24:34
86,1234836030613647360,"Your Daily Petal, encore presentation... #computerscience #softwareengineering #fun #excitement https://t.co/U3kdjnMuKJ",2020-03-03 13:40:26
87,1234834482248769537,So happy to hear that Honeysuckle will be in the Mares Hurdle now to battle it out with Benie Des Dieux! 🐎 #Cheltenham #CheltenhamRaces #honeysuckle #horse #horses #attheraces #excitement #horseracing #mare https://t.co/0OjHalML2m,2020-03-03 13:34:17
88,1234826336868405249,Everything is ready!!! Only 03 days to the Grand Opening of our new location in Burlington which opens on Friday March 6th at 3101 Appleby Line in Burlington. #Burlington #grandopening #friday #fun #deals #excitement https://t.co/CU9PKkoWxu,2020-03-03 13:01:55
89,1234821584843571201,"Not just for #families and #school holidays, aside from #walking and #cycling, the #IsleofWight has so much to offer for  all ages and all #seasons! 
#enjoylife #relaxation #excitement #ukholidays
https://t.co/cBsy2upsUa https://t.co/aysYFKfGM2",2020-03-03 12:43:02
90,1234780192943607808,Absolutely buzzing! Can’t wait to see these top class horses go at it! What’s the matchup you guys are most excited for? 🤔 For me it would definitely have to be Altior and Defi 🐎 #CheltenhamFestival #Cheltenham #CheltenhamReady #horse #horses #buzzing #excitement #thoughts https://t.co/c1JCGPas6q,2020-03-03 09:58:33
91,1234745893229711360,The best gaming #Kids #Birthday #Party full of #Entertainment and #Excitement 🆒 🎂 https://t.co/aFDL5PpBzW,2020-03-03 07:42:16
92,1234735538726408197,"Would you fancy a unique and immersive bowling experience?
#XtremeZone #AbuDhabi #TheGalleria #AlMaryahIsland #Rides #Entertainment #Kids #Children #ActivitiesForKids #Adults #Corporates #BowlingFun #BurningCalories #Workout #Fun #Activities #FunTime #KiddieFun #Excitement https://t.co/77kWZ2bd2p",2020-03-03 07:01:07
93,1234667309634994180,"Can you find the right way to reach Let's Play? Post your answer in the comments section below.

#letsplay #adventuretime #adventuregame #fun #fearless #excitement  #kiddies #friends #family #reconnect #biggies #adults #team #games #friendsforever  #thane #mumbai #findyourway https://t.co/groVWgf3D8",2020-03-03 02:30:00
94,1234664193992712193,We’re #flipping with #excitement @sleepinnssm and can’t wait to share the details of our #march #giveaway #prizepackage - check back soon #wackywednesday #overnightpackage #weregoingdownhill #hotchocolate… https://t.co/OZfKqhbxWC,2020-03-03 02:17:37
95,1234655257310814208,Make Me Melt Candles🕯💕💋🌙🔞 #consensual #adultstore #excitement #midnightaccessories #couples #bdsmcommunity #bdsmrelstionship #safetyfirst https://t.co/xOU0lgAcLE,2020-03-03 01:42:06
96,1234652155568672771,"“Nervous.” “A little scared.” ”Excited.” Love the growth in emotional vocabulary for our students! Learn more at https://t.co/lDMfi5Pj3e

#gameday #nerves #excitement #feelings #saturday #soccerseason #soccerplayers #englishlanguagelearners #KCMO #volunteer https://t.co/qLIhpZEwsp",2020-03-03 01:29:47
97,1234648356015759361,"Tonight..... Who....
#DoctorWho #dvd #photo #excitement https://t.co/HRA8hdSSH7",2020-03-03 01:14:41
98,1234646974634217472,"'Welcome to Manila!'

Never gets old baby
NEVER

~To more stuff in every travel

#Excitement",2020-03-03 01:09:12
99,1234621935625146368,"Podcasting day! @PODS

#pods #prepping #excitement #exhaustion https://t.co/V2Eq5lxwm0",2020-03-02 23:29:42
100,1234619042972958721,"Better late than never! Finally got my #blackfriday order from @mondovibes
Batman/Manbat by the great @alexpardee 

Can't wait to put these beauties up.

#artwork #obsession #fandom #printsale #batman #excitement… https://t.co/iAu6I5AdLl",2020-03-02 23:18:12
101,1234611304134041602,The before and after! #filming #excitement #ready @ Essanay Studio And Lighting https://t.co/izNwBP1dRE,2020-03-02 22:47:27
102,1234588967200264198,"@Simpossible_ is #live tonight @ 7:00 p.m. (EST) from @phoenixraceway in our ""B"" series. #disabledrock #simracingtherapy #Simracing #nextlevelracing #esports #videogames #simtherapy #simulation #pcgaming #nascar #iracing @ThreeWideTV #excitement

https://t.co/pHj49yFW2C https://t.co/F0PaGKOmEV",2020-03-02 21:18:41
103,1234559994076508162,The Note to Self is almost a week away!!! Siiiiiigh! So many feels as the time draws near #excitement #gratitude #vulnerability #curiosity #relief!!! But mostly I just want to hear how it make YOU feel when u soak it all in 🙏🏿 love and light family🌸,2020-03-02 19:23:34
104,1234538791349542920,"Your Daily Petal, encore presentation... #computerscience #softwareengineering #fun #excitement 
https://t.co/ajJOSLChGe",2020-03-02 17:59:19
105,1234521443146379265,The box of goodness has arrived 😍😍 @SkinnyJeanGard #ooolala #anticipation #excitement for the whole school @Hozelock https://t.co/9cTSpbReA3,2020-03-02 16:50:23
106,1234438457201528832,"Crazy day at the Crazy pool with the Crazy People 🤣🤣

#poolparty #teamouting #funtime #excitement #water #beautifulview #laughter #dance

Stay tuned to know more about the fun day... https://t.co/21Bdy4ZyLG",2020-03-02 11:20:37
107,1234436509069139968,"Skip the usual #hangout spots &amp; add a dash of #excitement to your day by heading out for trampoline #fun and aerial masti at Skyzone!

Fun &amp; Mastii is redefined &amp; takes a new level at Skyzone. 🤸‍♂️🤾 #Trampolinefun #Hangoutplace Call 9354112233. https://t.co/RXQKkLYV8j",2020-03-02 11:12:53
108,1234436179271004160,"Skip the usual #hangout spots, and add a dash of #excitement to your day by heading out for trampoline #fun and aerial masti at Skyzone Trampoline Park!

Fun &amp; Mastii is redefined &amp; takes a new level at Skyzone. 🤸‍♂️🤾#Trampolinefun #Hangoutplace Call 9357112233. https://t.co/g1p6cvaiHW",2020-03-02 11:11:34
109,1234424639713091584,"Good Morning! I am really feeling the  #MondayVibes this morning. 

I hope that each of you have a great week!

#Kindness #excitement #week #mondaymoods",2020-03-02 10:25:43
110,1234370657044975618,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/K68UXYHbBE",2020-03-02 06:51:12
111,1234370633099816967,"#mouldingfuture #livinginnovation #creatingfuture  #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/COhCbJw7Dk",2020-03-02 06:51:07
112,1234370609884389377,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/fqvGhLvpp0",2020-03-02 06:51:01
113,1234370527944433665,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/bprk2qrbly",2020-03-02 06:50:42
114,1234370497049251840,"#mouldingfuture #livinginnovation #creatingfuture  #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/UpSDVLnHJ7",2020-03-02 06:50:34
115,1234370474370531330,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/PmREMPiKwf",2020-03-02 06:50:29
116,1234370419211239425,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/7xpY3T7cFM",2020-03-02 06:50:16
117,1234370323870601218,"#creatingfuture #ienx #esummit #roadtoideas #entrepreneurialtrait #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/VuQoUx4bMX",2020-03-02 06:49:53
118,1234370317197377537,"#mouldingfuture #livinginnovation #creatingfuture  #ipr #future #moulding #anthem #sculpting #marketing #excitement #fireup #mega #event #enthusiasm #register
Srijan, E-Cell, Acropolis Institutions
Acropolis Institute of Technology and Research https://t.co/cKjSUBOgnH",2020-03-02 06:49:51
119,1234351752415191042,My first day on my new job @OMH🇬🇧. #Excitement.,2020-03-02 05:36:05
120,1234335120401715200,"#Anxiety and #excitement are both states of arousal. The only difference is that excitement is experienced as a positive #emotion while anxiety can lead to #mentalhealthissues like #stress and #depression.

#AhanaHospitals #MentalHealthMatters #MentalHealth #MentalDisorders https://t.co/D2zp31x8Pr",2020-03-02 04:30:00
121,1234304891423789058,I am super excited that the month of March is here!  Warmer weather is on the way!!  Yay!!  #excitement #spring,2020-03-02 02:29:53
122,1234244723969286146,Five more sleeps until @Aarondonnell1and I get to @TheScript_Danny and @thescript in Dublin.  #thescript #excitement #friday #sunsetandfullmoons #2020,2020-03-01 22:30:48
123,1234231299298054145,One more sleep!!!!! #excitement #ArmaghCityCamp #5thyear https://t.co/7nLCws2Whb,2020-03-01 21:37:27
124,1234206958082756609,"💋Guess who’s back.... 💋
✨Coming ... Soon!!✨
💋https://t.co/SyJsy6YfpY💋
@kaliroses #KaliToys #getsome #love 
#adultnovelties #passion #intimacy #excitement #romance #love #marriage #relationships #dirtylittlesecret #kaliroses #naughty #mindforbusiness #bodforsin #entrepreneur https://t.co/Uk2xdurVts",2020-03-01 20:00:43
125,1234201397589094401,Sorry was totally over awed and I couldn’t spell or construct my tweet very well 😂 #excitement,2020-03-01 19:38:38
